date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-01 15,998.2266666666668,3.7866666666666666,277.08666666666664,1.705,86.3,8.041666666666666,6.916666666666667,1.1233333333333333,4.321666666666666,6.93,1252.3716666666667,2.055,4.495,290.75,0.6,526.6666666666666,0.0,0.0,0.0,14.723333333333334,421.7833333333333
2020-01-01 15,999.3583333333332,1.8466666666666667,275.0566666666667,0.5133333333333333,90.8,6.9816666666666665,6.34,0.6433333333333333,3.955,6.341666666666666,1262.885,2.2783333333333333,4.155,262.43333333333334,0.18333333333333335,330.0,0.0,0.0,0.0,13.666666666666666,417.8833333333334
2020-01-01 15,1000.2583333333333,2.108333333333333,275.24666666666667,0.6383333333333333,89.96666666666665,7.113333333333333,6.3999999999999995,0.715,3.9899999999999998,6.398333333333333,1262.8,1.8883333333333334,3.555,263.68333333333334,0.0,0.0,0.0,0.0,0.0,12.281666666666666,419.0333333333333
2020-01-01 15,1001.4766666666666,2.2283333333333335,275.27333333333337,0.45333333333333337,87.98333333333333,7.176666666666667,6.315,0.8616666666666667,3.9299999999999997,6.303333333333334,1263.8266666666666,1.945,3.8033333333333332,259.23333333333335,0.0,0.0,0.0,0.0,0.0,11.778333333333334,419.81666666666666
2020-01-01 15,1002.5666666666666,2.0516666666666667,275.01166666666666,0.025000000000000005,86.36666666666667,7.085,6.121666666666667,0.9666666666666667,3.8066666666666666,6.105,1266.0983333333334,2.4883333333333333,3.83,255.11666666666667,0.0,0.0,0.0,0.0,0.0,11.615,419.81666666666666
2020-01-01 16,1003.1466666666666,1.705,274.62,-0.5683333333333334,84.78333333333333,6.908333333333334,5.859999999999999,1.0533333333333335,3.64,5.84,1268.57,2.145,3.4566666666666666,248.08333333333334,0.0,0.0,0.0,0.0,0.0,11.281666666666666,419.73333333333335
2020-01-01 16,1003.89,1.6316666666666666,274.4866666666667,-0.9583333333333334,82.85000000000001,6.875,5.695,1.1816666666666666,3.535,5.673333333333333,1269.9233333333334,1.865,2.98,252.21666666666667,0.0,0.0,0.0,0.0,0.0,11.04,419.3333333333333
2020-01-01 16,1004.68,2.0349999999999997,274.8283333333333,-1.08,79.75,7.073333333333333,5.6433333333333335,1.4333333333333333,3.5,5.618333333333333,1269.09,1.925,3.033333333333333,254.6,0.0,0.0,0.0,0.0,0.0,11.278333333333334,419.15000000000003
2020-01-01 16,1005.2783333333333,2.0533333333333332,274.79833333333335,-0.9883333333333333,80.2,7.085,5.68,1.4016666666666666,3.5233333333333334,5.6499999999999995,1269.7583333333334,2.7099999999999995,3.9066666666666667,252.8166666666667,0.0,0.0,0.0,0.0,0.0,11.803333333333333,419.7
2020-01-01 16,1005.8866666666667,2.146666666666667,274.8433333333333,-1.0483333333333333,79.31666666666666,7.131666666666667,5.656666666666666,1.4749999999999999,3.5050000000000003,5.623333333333334,1270.1083333333333,2.6816666666666666,3.9,254.38333333333333,0.0,0.0,0.0,0.0,0.0,12.003333333333332,419.59999999999997
2020-01-01 16,1006.3366666666667,2.1300000000000003,274.79333333333335,-1.2016666666666667,78.5,7.125,5.593333333333334,1.53,3.4633333333333334,5.556666666666666,1270.7766666666666,1.8766666666666667,3.1,255.61666666666667,0.0,0.0,0.0,0.0,0.0,12.135,419.65000000000003
2020-01-01 17,1006.6783333333333,2.0516666666666663,274.68833333333333,-1.2833333333333334,78.46666666666667,7.085,5.56,1.5250000000000001,3.44,5.521666666666667,1271.5783333333334,1.4566666666666668,2.865,261.23333333333335,0.0,0.0,0.0,0.0,0.0,12.361666666666666,419.93333333333334
2020-01-01 17,1007.0183333333333,2.1566666666666667,274.7683333333334,-1.8216666666666665,74.85000000000001,7.140000000000001,5.341666666666666,1.795,3.3066666666666666,5.306666666666667,1271.6283333333333,1.8083333333333333,2.6533333333333333,252.05000000000004,0.0,0.0,0.0,0.0,0.0,12.56,419.43333333333334
2020-01-01 17,1007.3000000000001,2.2816666666666667,274.8666666666667,-2.4483333333333333,70.80666666666666,7.201666666666667,5.1000000000000005,2.103333333333333,3.1566666666666667,5.0616666666666665,1271.5316666666668,1.4100000000000001,2.2933333333333334,253.11666666666667,0.0,0.0,0.0,0.0,0.0,12.713333333333333,419.15000000000003
2020-01-01 17,1007.8783333333334,2.2916666666666665,274.83166666666665,-2.5516666666666667,70.22,7.206666666666667,5.0616666666666665,2.145,3.1283333333333334,5.023333333333333,1272.2383333333335,1.3083333333333333,1.9799999999999998,253.75,0.0,0.0,3.723333333333333,10.136666666666667,12.676666666666668,13.018333333333333,419.1666666666667
2020-01-01 17,1008.6083333333332,2.345,274.83,-2.715,69.10666666666667,7.234999999999999,4.998333333333334,2.2383333333333333,3.09,4.956666666666667,1272.9433333333334,1.5433333333333332,2.3133333333333335,238.75,0.0,0.0,31.55666666666667,69.27166666666666,81.33666666666666,13.29,419.15000000000003
2020-01-01 17,1008.93,1.995,274.455,-1.0250000000000001,80.31666666666666,7.055,5.668333333333333,1.39,3.5,5.614999999999999,1274.6483333333333,0.7683333333333334,1.3833333333333335,160.96666666666667,0.0,0.0,86.92166666666667,180.50166666666667,189.41166666666666,13.663333333333334,430.0
2020-01-01 18,1008.7433333333333,2.78,275.25333333333333,-1.4666666666666668,73.51666666666667,7.465,5.486666666666667,1.9783333333333333,3.3866666666666667,5.4366666666666665,1270.8766666666668,1.7416666666666665,3.2550000000000003,203.75,0.0,0.0,127.76666666666667,261.71166666666664,289.25333333333333,14.573333333333332,421.8
2020-01-01 18,1008.3816666666667,3.311666666666667,275.80833333333334,-1.9666666666666666,68.20666666666666,7.748333333333334,5.286666666666666,2.466666666666667,3.266666666666667,5.239999999999999,1268.075,2.3000000000000003,3.3850000000000002,210.5666666666667,0.0,0.0,152.18,310.42333333333335,423.32666666666665,15.196666666666667,416.7833333333333
2020-01-01 18,1007.785,3.5566666666666666,276.1016666666667,-1.8533333333333333,67.60666666666667,7.886666666666667,5.331666666666667,2.5549999999999997,3.295,5.291666666666667,1266.185,2.736666666666667,3.841666666666667,210.76666666666665,0.0,0.0,132.83166666666668,273.35833333333335,335.45666666666665,15.511666666666665,415.6166666666666
2020-01-01 18,1007.3866666666667,4.2683333333333335,276.84499999999997,-1.5383333333333333,65.78333333333335,8.291666666666666,5.455000000000001,2.8366666666666664,3.375,5.415,1262.3683333333333,2.5533333333333332,3.8983333333333334,207.41666666666666,0.0,0.0,176.99333333333334,348.6466666666667,388.41499999999996,15.906666666666666,415.31666666666666
2020-01-01 18,1007.56,3.8249999999999997,276.3866666666667,-1.3283333333333334,68.96333333333332,8.040000000000001,5.54,2.4983333333333335,3.4283333333333332,5.5,1264.57,1.545,2.17,230.83333333333334,0.0,0.0,46.31,101.34833333333334,115.92666666666666,16.901666666666667,414.25
2020-01-01 18,1007.695,3.4133333333333336,275.96999999999997,-0.9183333333333333,73.16666666666667,7.806666666666666,5.711666666666666,2.095,3.5316666666666667,5.666666666666667,1266.5316666666668,1.0999999999999999,1.5899999999999999,239.51666666666665,0.0,0.0,3.7216666666666662,10.618333333333334,13.833333333333334,16.375,414.9666666666667
2020-01-01 19,1007.6550000000001,3.205,275.7616666666667,-0.4916666666666667,76.61666666666667,7.688333333333333,5.8933333333333335,1.8,3.6466666666666665,5.846666666666667,1267.355,0.995,1.6333333333333335,223.70000000000002,0.0,0.0,0.0,0.0,0.0,15.756666666666668,417.2833333333333
2020-01-01 19,1007.6033333333334,3.06,275.62333333333333,-0.27499999999999997,78.63333333333334,7.613333333333333,5.986666666666667,1.6283333333333332,3.703333333333333,5.94,1267.9066666666668,1.325,2.0833333333333335,195.70000000000002,0.0,0.0,0.0,0.0,0.0,15.335,420.6333333333334
2020-01-01 19,1007.42,2.9616666666666664,275.54,0.315,82.68333333333334,7.5616666666666665,6.253333333333334,1.31,3.8666666666666667,6.203333333333333,1268.0033333333333,1.9166666666666667,3.2783333333333338,192.83333333333334,0.0,0.0,0.0,0.0,0.0,15.045,421.2166666666667
2020-01-01 19,1007.2633333333333,3.0016666666666665,275.5916666666667,0.49666666666666665,83.51666666666667,7.581666666666667,6.331666666666667,1.25,3.92,6.286666666666666,1267.58,2.375,3.5683333333333334,172.1833333333333,0.0,0.0,0.0,0.0,0.0,14.688333333333333,423.4166666666667
2020-01-01 19,1007.1216666666666,2.98,275.5783333333333,0.51,83.73333333333333,7.5683333333333325,6.34,1.2316666666666667,3.9233333333333333,6.291666666666667,1267.505,2.0466666666666664,3.36,170.9333333333333,0.0,0.0,0.0,0.0,0.0,14.441666666666668,424.1333333333334
2020-01-01 19,1006.9200000000001,2.9616666666666664,275.57666666666665,0.5133333333333333,83.86666666666666,7.5616666666666665,6.341666666666666,1.2183333333333333,3.9250000000000003,6.294999999999999,1267.3316666666667,1.6849999999999998,2.8066666666666666,169.75,0.0,0.0,0.0,0.0,0.0,14.391666666666667,424.5
2020-01-01 20,1006.5083333333333,3.1966666666666668,275.8483333333333,0.6783333333333333,83.46666666666667,7.6883333333333335,6.418333333333333,1.27,3.975,6.375,1265.69,1.3233333333333333,2.22,169.88333333333333,0.0,0.0,0.0,0.0,0.0,14.528333333333334,424.25
2020-01-01 20,1005.9916666666667,3.33,276.02000000000004,0.7966666666666667,83.39999999999999,7.760000000000001,6.471666666666667,1.29,4.011666666666667,6.4316666666666675,1264.4083333333333,1.2516666666666667,2.0066666666666664,185.45000000000002,0.0,0.0,0.0,0.0,0.0,14.876666666666667,425.3333333333333
2020-01-01 20,1005.5433333333334,3.3433333333333333,276.06666666666666,0.7983333333333333,83.33333333333333,7.7683333333333335,6.473333333333334,1.2966666666666666,4.013333333333333,6.4383333333333335,1263.7783333333334,2.1149999999999998,3.158333333333333,209.1833333333333,0.0,0.0,0.0,0.0,0.0,15.058333333333332,424.0333333333333
2020-01-01 20,1005.1266666666667,3.3666666666666667,276.125,0.8166666666666668,83.28333333333333,7.781666666666666,6.48,1.3016666666666667,4.02,6.446666666666666,1263.135,2.1533333333333333,3.2433333333333336,202.9333333333333,0.0,0.0,0.0,0.0,0.0,14.798333333333332,425.1666666666667
2020-01-01 20,1004.7199999999999,3.296666666666667,276.085,0.9016666666666667,84.23333333333333,7.743333333333333,6.521666666666667,1.22,4.046666666666667,6.491666666666667,1262.9333333333334,1.555,2.353333333333333,174.75,0.0,0.0,0.0,0.0,0.0,14.668333333333335,426.8333333333333
2020-01-01 20,1004.2616666666667,3.0016666666666665,275.8283333333333,0.975,86.46666666666665,7.583333333333333,6.5566666666666675,1.0266666666666666,4.069999999999999,6.528333333333333,1263.6816666666666,1.05,1.7233333333333334,140.38333333333333,0.0,0.0,0.0,0.0,0.0,14.885,429.25
2020-01-01 21,1003.93,2.9499999999999997,275.79833333333335,0.9416666666666668,86.58333333333333,7.555,6.541666666666667,1.015,4.0633333333333335,6.515,1263.515,1.2516666666666667,1.93,144.6,0.0,0.0,0.0,0.0,0.0,15.121666666666668,430.31666666666666
2020-01-01 21,1003.8866666666667,2.965,275.81666666666666,0.9683333333333333,86.66666666666667,7.5633333333333335,6.551666666666667,1.0083333333333333,4.07,6.528333333333333,1263.3883333333333,1.1816666666666666,1.8033333333333335,150.95000000000002,0.0,0.0,0.0,0.0,0.0,15.236666666666666,433.98333333333335
2020-01-01 21,1003.745,3.408333333333333,276.2733333333333,0.9216666666666667,83.7,7.803333333333334,6.531666666666666,1.2733333333333332,4.056666666666667,6.506666666666667,1261.1916666666666,0.49666666666666665,0.9666666666666667,231.63333333333333,0.0,0.0,0.0,0.0,0.0,15.271666666666667,432.9666666666667
2020-01-01 21,1003.7600000000001,3.2533333333333334,276.1116666666667,1.0283333333333333,85.28333333333335,7.716666666666666,6.581666666666667,1.1366666666666667,4.088333333333334,6.556666666666666,1261.8999999999999,0.47666666666666674,0.8833333333333333,190.51666666666668,0.0,0.0,1.0383333333333333,3.346666666666667,4.793333333333334,15.450000000000001,443.3666666666666
2020-01-01 21,1003.4466666666667,3.2283333333333335,276.1166666666667,1.0683333333333334,85.66666666666667,7.703333333333333,6.6000000000000005,1.1033333333333333,4.101666666666667,6.576666666666667,1261.6066666666668,0.41333333333333333,0.7999999999999999,177.41666666666666,0.0,0.0,12.206666666666669,28.73,32.36666666666667,15.549999999999999,446.51666666666665
2020-01-01 21,1003.0799999999999,3.168333333333333,276.085,1.1416666666666666,86.48333333333333,7.671666666666667,6.635000000000001,1.0366666666666668,4.125,6.613333333333333,1261.4016666666666,0.8883333333333333,1.5566666666666666,150.6,0.0,0.0,34.00333333333333,74.58333333333333,79.14999999999999,15.718333333333334,447.98333333333335
2020-01-01 22,1002.4616666666666,3.7266666666666666,276.695,1.1716666666666666,83.35000000000001,7.983333333333333,6.651666666666666,1.3333333333333333,4.138333333333333,6.635000000000001,1258.0633333333333,1.0416666666666667,1.7666666666666666,184.6,0.0,0.0,54.02333333333333,116.50666666666666,124.22833333333334,15.966666666666667,440.2
2020-01-01 22,1001.65,4.285,277.31333333333333,1.0333333333333334,79.3,8.301666666666668,6.583333333333333,1.7183333333333335,4.098333333333334,6.573333333333333,1254.5449999999998,1.6733333333333331,2.533333333333333,188.78333333333333,0.0,0.0,67.605,144.01666666666668,152.41166666666666,16.343333333333334,431.3
2020-01-01 22,1000.8116666666666,4.451666666666667,277.54833333333335,0.9900000000000001,78.13333333333334,8.4,6.565,1.8366666666666667,4.088333333333334,6.555,1252.7549999999999,2.1266666666666665,3.235,178.21666666666667,0.0,0.0,75.21833333333333,157.40166666666667,172.84333333333333,16.625,428.65000000000003
2020-01-01 22,1000.1133333333333,4.82,277.97166666666664,0.3383333333333334,72.675,8.621666666666668,6.260000000000001,2.361666666666667,3.905,6.258333333333333,1250.3616666666667,2.99,4.446666666666666,180.45000000000002,0.0,0.0,140.60833333333332,267.46999999999997,321.075,16.661666666666665,424.68333333333334
2020-01-01 22,999.4433333333333,4.84,278.045,-0.18166666666666664,69.825,8.633333333333333,6.028333333333333,2.603333333333333,3.7583333333333333,6.03,1249.545,2.3166666666666664,3.2083333333333335,188.75,0.0,0.0,69.485,136.32833333333335,151.93,17.099999999999998,424.09999999999997
2020-01-01 22,999.0100000000001,3.768333333333333,277.005,-0.6983333333333334,72.51666666666667,8.006666666666666,5.803333333333334,2.2016666666666667,3.623333333333333,5.8116666666666665,1253.9433333333334,2.0050000000000003,2.436666666666667,208.28333333333333,0.0,0.0,4.495,18.985,24.613333333333333,16.92833333333333,422.6666666666667
2020-01-01 23,998.535,2.85,276.12666666666667,-0.9,76.26666666666667,7.501666666666666,5.716666666666666,1.7833333333333332,3.57,5.726666666666667,1257.5566666666666,1.8433333333333335,2.6233333333333335,208.78333333333333,0.0,0.0,0.0,0.0,0.0,15.303333333333333,424.6333333333334
2020-01-01 23,997.9483333333334,1.8483333333333334,275.1716666666667,-1.0650000000000002,80.91666666666667,6.9816666666666665,5.6499999999999995,1.3333333333333333,3.53,5.663333333333333,1261.4199999999998,1.8983333333333334,2.8216666666666668,192.21666666666667,0.0,0.0,0.0,0.0,0.0,13.871666666666668,426.90000000000003
2020-01-01 23,997.4083333333333,0.87,274.2366666666667,-1.455,84.36666666666666,6.510000000000001,5.488333333333333,1.02,3.43,5.505,1265.3083333333332,1.2766666666666666,2.0433333333333334,166.70000000000002,0.0,0.0,0.0,0.0,0.0,12.955,431.31666666666666
2020-01-01 23,997.0283333333333,-0.07333333333333332,273.3183333333333,-1.78,88.23333333333333,6.075,5.358333333333333,0.7166666666666667,3.3516666666666666,5.375,1269.27,1.9916666666666665,3.203333333333333,174.29999999999998,0.0,0.0,0.0,0.0,0.0,12.203333333333333,434.73333333333335
2020-01-01 23,996.7183333333334,-0.8783333333333333,272.53833333333336,-2.1633333333333336,90.93333333333334,5.73,5.208333333333333,0.5216666666666666,3.2583333333333333,5.226666666666667,1272.6983333333335,2.155,3.5,193.86666666666667,0.0,0.0,0.0,0.0,0.0,11.325000000000001,439.2
2020-01-01 23,996.0833333333334,-1.3466666666666667,272.12166666666667,-2.405,92.45,5.533333333333334,5.116666666666666,0.4166666666666667,3.2016666666666667,5.136666666666667,1274.1116666666667,1.71,2.6750000000000003,185.20000000000002,0.0,0.0,0.0,0.0,0.0,10.488333333333333,443.73333333333335
2020-01-02 00,995.5733333333334,-1.015,272.48833333333334,-2.268333333333333,91.14999999999999,5.669999999999999,5.166666666666667,0.5033333333333333,3.235,5.19,1271.895,1.6266666666666667,2.7616666666666667,195.6,0.0,0.0,0.0,0.0,0.0,9.996666666666668,441.31666666666666
2020-01-02 00,995.2533333333334,-0.52,273.0133333333333,-2.151666666666667,88.64999999999999,5.881666666666667,5.211666666666667,0.6699999999999999,3.263333333333333,5.236666666666667,1269.1466666666668,1.555,2.57,215.04999999999998,0.0,0.0,0.0,0.0,0.0,9.766666666666667,436.95
2020-01-02 00,994.65,-0.06666666666666668,273.5116666666667,-2.125,85.95,6.078333333333333,5.223333333333334,0.8566666666666666,3.2716666666666665,5.251666666666666,1266.2766666666666,2.4383333333333335,3.6766666666666663,199.45000000000002,0.0,0.0,0.0,0.0,0.0,9.716666666666667,433.3333333333333
2020-01-02 00,994.7633333333333,-0.06166666666666667,273.5083333333333,-2.16,85.68333333333334,6.079999999999999,5.21,0.8716666666666667,3.263333333333333,5.236666666666667,1266.3916666666667,2.1633333333333336,3.263333333333333,206.29999999999998,0.0,0.0,0.0,0.0,0.0,9.886666666666667,434.4666666666667
2020-01-02 00,995.6150000000001,0.265,273.76666666666665,-1.9133333333333333,85.23333333333333,6.228333333333333,5.306666666666667,0.9216666666666667,3.3233333333333337,5.331666666666666,1265.9183333333333,1.19,2.095,214.36666666666667,0.0,0.0,0.0,0.0,0.0,10.028333333333334,435.1333333333334
2020-01-02 00,996.1550000000001,0.7833333333333333,274.24333333333334,-1.665,83.60000000000001,6.468333333333334,5.405,1.0633333333333335,3.3816666666666664,5.425,1264.1716666666666,0.6433333333333334,1.3433333333333335,214.20000000000002,0.0,0.0,0.0,0.0,0.0,10.433333333333334,434.48333333333335
2020-01-02 01,996.15,0.4366666666666667,273.89833333333337,-1.7533333333333332,85.16666666666667,6.305,5.368333333333333,0.935,3.358333333333333,5.390000000000001,1265.785,0.5383333333333333,1.1433333333333333,170.08333333333334,0.0,0.0,0.0,0.0,0.0,11.008333333333333,435.6166666666666
